   ,CSR_NUMBER,LADBS_INSP_DIST,ADDR_HSE_NUM,ADDR_HSE_FRAC_NUM,ADDR_STR_DIR,ADDR_STR_NAME,ADDR_STR_SUFFIX,ADDR_STR_SUFFIX_DIR,ADDR_STR_ZIP,DATE_RECEIVED,DATE_CLOSED,DUE_DATE,CASEFLAG,CSR_PRIORITY,PIN,CSR_PROBLEM_DESC,APC,CASE_NUMBER_TO_CSR,RESPONSE_DAYS,LAT,LON
2623,435235,2142,2258, ,W,DUANE,ST, ,90026,11/28/18,11/28/18,12/27/18,Y,1,144A207    33,GARCV,East Los Angeles,837303,0,34.09048,-118.26117
2624,435299,3121,13007, ,W,GLAMIS,ST, ,91331,11/28/18,11/29/18,12/27/18,Y,1,204B161   158,GARCV,North Valley,838096,1,34.25727,-118.41635
2625,435238,3121,13913, ,W,MERCER,ST, ,91331,11/28/18,11/29/18,12/27/18,Y,1,204B153   140,GARCV,North Valley,838097,1,34.25867,-118.43622
2626,435292,3121,9420, ,N,NOBLE,AVE, ,91343,11/28/18,11/29/18,12/3/18,N,1,198B145   459,GARCV,North Valley,,1,34.24148,-118.46035
2627,435333,3104,11254, ,W,TIARA,ST, ,91601,11/28/18,11/30/18,12/27/18,N,1,177B173  1325,GARCV,South Valley,,2,34.17841,-118.37654
2628,435260,1103,350, ,E,VERNON,AVE, ,90291,11/28/18,11/30/18,12/27/18,N,1,109-5A143 105,GARCV,West Los Angeles,,2,33.99501,-118.47319
2629,435243,3102,9448, ,N,WOODALE,AVE, ,91331,11/28/18,11/30/18,12/27/18,Y,1,198B157   217,GARCV,North Valley,837204,2,34.24168,-118.42894
2630,435432,3102,13661, ,W,BONANZA,ST, ,91331,11/30/18,12/4/18,12/31/18,Y,1,198B157   181,GARCV,North Valley,837300,2,34.24195,-118.43112
2631,435488,1132,2846, ,S,POTOMAC,AVE, ,90016,12/1/18,12/4/18,12/31/18,Y,1,123B181  1611,GARCV,South Los Angeles,837307,1,34.02967,-118.34379
2632,435506,3132,15721, ,W,INDEX,ST, ,91344,12/2/18,12/3/18,12/31/18,Y,1,210B141    94,GARCV,North Valley,837208,0,34.27561,-118.47436
2633,435539,1112,1621, ,W,49TH,ST, ,90062,12/3/18,12/6/18,1/2/19,N,1,111B193   862,GARCV,South Los Angeles,,3,33.99925,-118.30752
2634,435557,1121,755, ,E,79TH,ST, ,90001,12/3/18,12/5/18,1/2/19,N,1,099B205   589,GARCV,South Los Angeles,,2,33.96756,-118.26110
2635,435511,3111,8413, ,N,CORBIN,AVE, ,91306,12/3/18,12/4/18,1/2/19,Y,1,192B117   500,GARCV,North Valley,837391,1,34.22274,-118.56246
2636,435509,2110,2560, ,S,COTNER,AVE, ,90064,12/3/18,12/4/18,1/2/19,Y,1,123B153   448,GARCV,West Los Angeles,725690,1,34.03330,-118.43372
2637,435669,2121,932, ,S,MARIETTA,ST, ,90023,12/4/18,12/11/18,1/3/19,Y,1,123A223   192,GARCV,East Los Angeles,838294,5,34.03134,-118.21153
2638,435737,1123,6711, ,S,6TH,AVE, ,90043,12/5/18,12/6/18,1/4/19,N,1,102B189   534,GARCV,South Los Angeles,,1,33.97786,-118.32371
2639,435724,3104,10834, ,W,HARTSOOK,ST, ,91601,12/5/18,12/6/18,1/4/19,N,1,171B173   823,GARCV,South Valley,,1,34.16343,-118.36712
2640,435726,3104,10834, ,W,HARTSOOK,ST, ,91601,12/5/18,12/6/18,1/4/19,N,1,171B173   823,GARCV,South Valley,,1,34.16343,-118.36712
2641,435680,3113,20409, ,W,JUNEAU,PL, ,91364,12/5/18,12/6/18,1/4/19,Y,1,168B113   297,GARCV,South Valley,837709,1,34.15669,-118.57734
2642,435732,3113,7523, ,N,VANALDEN,AVE, ,91335,12/5/18,12/6/18,1/4/19,N,1,186B121   326,GARCV,South Valley,,1,34.20728,-118.54929
2643,435783,3111,7523, ,N,JAMIESON,AVE, ,91335,12/6/18,12/10/18,1/7/19,N,1,186B129   440,GARCV,South Valley,,2,34.20733,-118.52203
2644,435788,3131,18731, ,W,STRATHERN,ST, ,91335,12/6/18,12/10/18,1/7/19,Y,1,189B121   183,GARCV,South Valley,838257,2,34.21577,-118.54144
2645,435752,3102,10073, ,N,VENA,AVE, ,91331,12/6/18,12/10/18,12/11/18,N,1,204B153   781,GARCV,North Valley,,2,34.25328,-118.43383
2646,435834,3104,7359, ,N,CRANER,AVE, ,91352,12/7/18,12/11/18,1/8/19,Y,1,186B173   811,GARCV,North Valley,838253,2,34.20461,-118.36934
2647,435831,3104,11749, ,W,RUNNYMEDE,ST, ,91605,12/7/18,12/12/18,1/8/19,Y,1,186B169   548,GARCV,North Valley,838310,3,34.20586,-118.38950
2648,435937,3103,12214, ,W,LA MAIDA,ST, ,91607,12/10/18,12/11/18,1/9/19,N,1,168B165   421,GARCV,South Valley,,1,34.15841,-118.39919
2649,435979,2103,14636, ,W,SUTTON,ST, ,91403,12/10/18,1/7/19,1/9/19,Y,4,165A149    81,GARCV,South Valley,840540,19,34.14760,-118.45377
2650,436062,1141,1608, ,E,92ND,ST, ,90002,12/11/18,12/12/18,1/10/19,Y,1,094-5A213 152,GARCV,South Los Angeles,838510,1,33.95313,-118.24554
2651,436052,1112,4258, ,W,DON LUIS,DR, ,90008,12/11/18,12/11/18,1/10/19,N,1,114B181   767,GARCV,South Los Angeles,,0,34.00548,-118.34606
2652,436032,2101,2124, ,N,PANORAMA,TER, ,90039,12/11/18,12/12/18,1/10/19,Y,1,147A205    29,GARCV,East Los Angeles,838311,1,34.09915,-118.27094
2653,436096,1112,1872, ,W,54TH,ST, ,90062,12/12/18,12/27/18,1/11/19,N,1,108B193   579,GARCV,South Los Angeles,,11,33.99311,-118.31101
2654,436078,1123,1648, ,W,85TH,ST, ,90047,12/12/18,12/12/18,1/11/19,Y,1,097-5A195 243,GARCV,South Los Angeles,838517,0,33.96079,-118.30625
2655,436103,1123,211, ,E,COLDEN,AVE, ,90003,12/12/18,12/13/18,1/11/19,N,1,093A205   123,GARCV,South Los Angeles,,1,33.94932,-118.27133
2656,436140,1122,946, ,E,33RD,ST, ,90011,12/13/18,12/13/18,1/14/19,Y,1,117A209   288,GARCV,South Los Angeles,838522,0,34.01390,-118.25942
2657,436205,3111,6630, ,N,DELCO,AVE, ,91306,12/13/18,12/14/18,1/14/19,N,1,180B113   345,GARCV,South Valley,,1,34.19111,-118.57703
2658,436182,2131,4945, ,E,LINCOLN,AVE, ,90042,12/13/18,1/8/19,1/14/19,Y,1,156A225   329,GARCV,East Los Angeles,840951,17,34.12080,-118.20760
2659,436282,1122,911, ,W,48TH,ST, ,90037,12/14/18,12/18/18,1/15/19,Y,1,111B197   704,GARCV,South Los Angeles,838887,2,33.99974,-118.28953
2660,436232,3113,7237, ,N,CLAIRE,AVE, ,91335,12/14/18,1/10/19,1/15/19,N,1,186B121  1074,GARCV,South Valley,,18,34.20227,-118.55037
2661,436229,2132,2607, ,E,DARWIN,AVE, ,90031,12/14/18,1/4/19,1/15/19,Y,1,136-5A221 262,GARCV,East Los Angeles,840485,14,34.06767,-118.21518
2662,436313,2121,2423, ,E,CINCINNATI,ST, ,90033,12/16/18,12/18/18,1/15/19,N,1,129A225   195,GARCV,East Los Angeles,,1,34.04747,-118.20640
2663,436410,3122,13219, ,W,AZTEC,ST, ,91342,12/17/18,12/19/18,1/16/19,Y,1,225B157    75,GARCV,North Valley,838945,2,34.31715,-118.42142
2664,436336,3111,22057, ,W,BASSETT,ST, ,91303,12/17/18,12/19/18,1/16/19,Y,1,183B101   593,GARCV,South Valley,839010,2,34.19574,-118.60787
2665,436403,3111,8600, ,N,COMANCHE,AVE, ,91306,12/17/18,12/18/18,1/16/19,N,1,192B113    47,GARCV,North Valley,,1,34.22615,-118.57237
2666,436389,2122,5111, ,E,CORINGA,DR, ,90042,12/17/18,12/18/18,1/16/19,Y,1,157-5A225 210,GARCV,East Los Angeles,838786,1,34.12534,-118.20311
2667,436370,1123,6425, ,S,HAAS,AVE, ,90047,12/17/18,12/31/18,1/16/19,Y,1,105B189  1543,GARCV,South Los Angeles,840132,10,33.98113,-118.31693
2668,436393,2103,5448, ,N,MURIETTA,AVE, ,91401,12/17/18,12/19/18,1/16/19,N,1,174B153  1132,GARCV,South Valley,,2,34.16995,-118.43873
2669,436392,2103,5448, ,N,MURIETTA,AVE, ,91401,12/17/18,12/19/18,1/16/19,N,1,174B153  1132,GARCV,South Valley,,2,34.16995,-118.43873
2670,436391,2103,5448, ,N,MURIETTA,AVE, ,91401,12/17/18,12/19/18,1/16/19,Y,1,174B153  1132,GARCV,South Valley,838948,2,34.16995,-118.43873
2671,436361,3101,7724, ,N,OAK PARK,AVE, ,91406,12/17/18,12/18/18,1/16/19,Y,1,189B133   879,GARCV,South Valley,838924,1,34.21111,-118.50428
2672,436333,1123,9116, ,S,VAN NESS,AVE, ,90047,12/17/18,12/19/18,1/16/19,N,1,094-5A191  59,GARCV,South Los Angeles,,2,33.95392,-118.31758
2673,436459,3121,11177, ,N,CHIVERS,AVE, ,91331,12/18/18,12/26/18,1/17/19,Y,1,210B165   314,GARCV,North Valley,840150,6,34.27314,-118.40405
2674,436456,3121,12422, ,W,GAGER,ST, ,91331,12/18/18,12/26/18,1/17/19,Y,1,210B165   313,GARCV,North Valley,840149,6,34.27321,-118.40347
2675,436458,3121,12423, ,W,GAGER,ST, ,91331,12/18/18,12/26/18,1/17/19,N,1,210B165   281,GARCV,North Valley,,6,34.27343,-118.40369
2676,436444,3113,6020, ,N,MELVIN,AVE, ,91356,12/18/18,1/9/19,1/17/19,Y,1,177B117   614,GARCV,South Valley,841317,15,34.17999,-118.55979
2677,436478,3101,6603, ,N,ORION,AVE, ,91406,12/18/18,12/20/18,1/17/19,Y,1,180B145   358,GARCV,South Valley,839081,2,34.19057,-118.47075
2678,436558,2133,1606, ,S,MENLO,AVE, ,90006,12/19/18,12/21/18,1/18/19,N,1,126B197   200,GARCV,South Los Angeles,,2,34.04390,-118.29029
2679,436568,1141,15930, ,S,ORCHARD,AVE, ,90247,12/19/18,12/20/18,1/18/19,Y,1,069B197   164,GARCV,Harbor,839066,1,33.88630,-118.28808
2680,436570,1141,15930, ,S,ORCHARD,AVE, ,90247,12/20/18,12/20/18,1/21/19,N,1,069B197   164,GARCV,Harbor,,0,33.88630,-118.28808
2681,436619,3102,8511, ,N,SHARP,AVE, ,91352,12/20/18,12/21/18,1/21/19,Y,1,192B165   258,GARCV,North Valley,839070,1,34.22472,-118.40204
2682,436606,3101,15158, ,W,SYLVAN,ST, ,91411,12/20/18,12/24/18,12/26/18,Y,1,177B145   148,GARCV,South Valley,839112,2,34.18470,-118.46364
2683,436655,2142,3608, ,W,ELLSWORTH,ST, ,90026,12/21/18,1/9/19,1/22/19,Y,1,141A201    90,GARCV,East Los Angeles,841319,12,34.08190,-118.28275
2684,436639,3122,14719, ,W,LAKESIDE,ST, ,91342,12/21/18,1/12/19,1/22/19,Y,1,222B149   210,GARCV,North Valley,841957,15,34.30732,-118.45360
2685,436659,3102,11627, ,W,WIXOM,ST, ,91605,12/21/18,12/24/18,1/22/19,N,1,189B169   829,GARCV,North Valley,,1,34.21128,-118.38537
2686,436721,3103,4724, ,N,FARMDALE,AVE, ,91602,12/23/18,12/26/18,1/22/19,Y,1,168B169   599,GARCV,South Valley,839109,2,34.15650,-118.38105
2687,436777,1112,1623, ,W,49TH,ST, ,90062,12/26/18,12/28/18,1/24/19,N,1,111B193   862,GARCV,South Los Angeles,,2,33.99925,-118.30764
2688,436778,1133,2204, ,S,CARMONA,AVE, ,90016,12/26/18,12/27/18,1/24/19,Y,1,123B177    85,GARCV,South Los Angeles,839523,1,34.03707,-118.36203
2689,436821,3104,5749,1/2,N,FAIR,AVE, ,91601,12/26/18,12/27/18,1/24/19,Y,1,174B173   392,GARCV,South Valley,839630,1,34.17524,-118.37469
2690,436792,3104,6855, ,N,HINDS,AVE, ,91605,12/26/18,12/27/18,1/24/19,Y,1,183B169   485,GARCV,South Valley,839631,1,34.19544,-118.39121
2691,436863,2143,923, ,N,HELIOTROPE,DR, ,90029,12/27/18,12/28/18,1/2/19,Y,1,144B197  1116,GARCV,Central,840127,1,34.08868,-118.29513
2692,436829,3123,8058, ,W,KYLE,ST, ,91040,12/27/18,12/31/18,1/25/19,N,1,208-5A193 432,GARCV,North Valley,,2,34.26453,-118.30906
2693,436844,3122,13862, ,W,LAKESIDE,ST, ,91342,12/27/18,1/12/19,1/25/19,Y,1,228B153   213,GARCV,North Valley,841958,11,34.32304,-118.43540
2694,436981,3121,12660, ,W,LOUVRE,ST, ,91331,12/28/18,12/31/18,1/29/19,Y,1,213B161   360,GARCV,North Valley,840165,1,34.28176,-118.40893
2695,437135,2142,3402, ,N,DREW,ST, ,90065,1/2/19,1/10/19,1/31/19,N,1,156B213   314,GARCV,East Los Angeles,,6,34.12086,-118.24152
2696,437091,2132,3901, ,N,GRIFFIN,AVE, ,90031,1/2/19,1/9/19,1/31/19,N,1,144A225   240,GARCV,East Los Angeles,,5,34.08889,-118.20653
2697,437129,2103,4426, ,N,STANSBURY,AVE, ,91423,1/2/19,1/7/19,1/31/19,Y,4,165B153   196,GARCV,South Valley,840722,3,34.15130,-118.44092
2698,437182,1112,5902, ,S,5TH,AVE, ,90043,1/3/19,1/10/19,2/1/19,Y,1,105B189   173,GARCV,South Los Angeles,841937,5,33.98709,-118.32241
2699,437147,2132,500, ,W,JAMES,ST, ,90065,1/3/19,1/10/19,1/8/19,Y,1,145-5A221 417,GARCV,East Los Angeles,842215,5,34.09170,-118.21742
2700,437157,1123,7003, ,S,MADDEN,AVE, ,90043,1/3/19,1/7/19,2/1/19,Y,1,102B189   914,GARCV,South Los Angeles,840581,2,33.97617,-118.32567
2701,437166,3131,22436, ,W,MALDEN,ST, ,91304,1/3/19,1/11/19,2/1/19,Y,1,192B101   336,GARCV,North Valley,842199,6,34.22339,-118.61618
2702,437174,2121,1006, ,S,SPENCE,ST, ,90023,1/3/19,1/8/19,2/1/19,N,1,120A227    45,GARCV,East Los Angeles,,3,34.02428,-118.19989
2703,437172,2121,710, ,S,ST LOUIS,ST, ,90023,1/3/19,1/3/19,1/8/19,Y,1,126A221   198,GARCV,East Los Angeles,840372,0,34.03734,-118.21812
2704,437226,1143,1101, ,W,255TH,ST, ,90710,1/4/19,1/7/19,2/4/19,Y,1,036B197   742,GARCV,Harbor,840526,1,33.79291,-118.29619
2705,437244,3104,7534, ,N,DENNY,AVE, ,91352,1/4/19,1/10/19,2/4/19,Y,1,186B177   228,GARCV,North Valley,841775,4,34.20770,-118.36473
2706,437274,1143,20926, ,S,HALLDALE,AVE, ,90501,1/5/19,1/7/19,2/4/19,Y,1,051B193    57,GARCV,Harbor,840525,0,33.83906,-118.30157
2707,437297,2122,5310, ,N,LOLETA,AVE, ,90041,1/6/19,1/7/19,2/4/19,Y,1,163-5A227  62,GARCV,East Los Angeles,840539,0,34.14378,-118.19801
2708,437280,3121,10606, ,N,TAMARACK,AVE, ,91331,1/6/19,1/12/19,2/4/19,Y,1,207B157   796,GARCV,North Valley,842208,5,34.26277,-118.42286
2709,437336,2121,3518, ,E,LANFRANCO,ST, ,90063,1/7/19,1/10/19,2/5/19,N,1,123A227   339,GARCV,East Los Angeles,,3,34.02983,-118.19468
2710,437317,3122,11424, ,N,RINCON,AVE, ,91340,1/7/19,1/12/19,2/5/19,N,1,213B149   588,GARCV,North Valley,,5,34.27781,-118.45101
2711,437362,2122,308, ,N,SAN PASCUAL,AVE, ,90042,1/7/19,1/8/19,2/5/19,Y,1,153A233    63,GARCV,East Los Angeles,840847,1,34.11523,-118.17631
2712,437334,3102,10072, ,N,VENA,AVE, ,91331,1/7/19,1/7/19,1/10/19,Y,1,204B153   736,GARCV,North Valley,840721,0,34.25346,-118.43359
2713,437506,1101,1025, ,S,CARMELINA,AVE, ,90049,1/8/19,1/9/19,2/6/19,N,1,126B141   187,GARCV,West Los Angeles,,1,34.04360,-118.47255
2714,437419,3122,12579, ,W,CATHY,ST, ,91342,1/8/19,1/12/19,2/6/19,Y,1,228B161   651,GARCV,North Valley,841959,4,34.31971,-118.40776
2715,437452,3111,6910, ,N,LINDLEY,AVE, ,91335,1/8/19,1/9/19,2/6/19,N,1,183B125   800,GARCV,South Valley,,1,34.19598,-118.52714
2716,437429,2142,2334, ,W,LOMA VISTA,PL, ,90039,1/8/19,1/15/19,2/6/19,N,1,147A209   407,GARCV,East Los Angeles,,5,34.09547,-118.25717
2717,437568,1100,3909, ,S,ALLA,ROAD, ,90066,1/9/19,1/15/19,2/7/19,N,1,111B153  1259,GARCV,West Los Angeles,,4,33.99643,-118.44105
2718,437597,2122,3813, ,W,AVENUE 42, , ,90065,1/9/19,1/10/19,2/7/19,N,1,156A219   123,GARCV,East Los Angeles,,1,34.12229,-118.22573
2719,437570,3121,13261, ,W,JUDD,ST, ,91331,1/9/19,1/15/19,2/7/19,Y,1,210B157   573,GARCV,North Valley,842806,4,34.27027,-118.42216
2720,437571,3121,13273, ,W,JUDD,ST, ,91331,1/9/19,1/15/19,2/7/19,Y,1,210B157   615,GARCV,North Valley,842807,4,34.27001,-118.42244
2721,437521,2133,1709, ,S,MENLO,AVE, ,90006,1/9/19,1/10/19,2/7/19,Y,1,126B197   405,GARCV,South Los Angeles,841857,1,34.04230,-118.29080
2722,437677,1141,2031, ,E,111TH,ST, ,90059,1/10/19,1/11/19,2/8/19,Y,1,088-5A215 587,GARCV,South Los Angeles,842456,1,33.93438,-118.23521
2723,437609,3122,10877, ,N,ARLETA,AVE, ,91345,1/10/19,1/15/19,2/8/19,Y,1,207B149    59,GARCV,North Valley,842484,3,34.26788,-118.45236
2724,437666,3122,14763, ,W,HUBBARD,ST, ,91342,1/10/19,1/15/19,2/8/19,Y,1,216B149   467,GARCV,North Valley,842485,3,34.28770,-118.45343
2725,437706,3102,13248, ,W,BRACKEN,ST, ,91331,1/11/19,1/15/19,2/11/19,N,1,198B157  1048,GARCV,North Valley,,2,34.23514,-118.42239
2726,437717,3113,5028, ,N,MECCA,AVE, ,91356,1/11/19,1/14/19,2/11/19,Y,1,171B125   833,GARCV,South Valley,842397,1,34.16178,-118.53733
2727,437794,3104,10861, ,W,CANTLAY,ST, ,91352,1/14/19,1/15/19,2/12/19,Y,1,186B173  1079,GARCV,North Valley,842615,1,34.20234,-118.36781
2728,437799,3131,8842, ,N,COLLETT,AVE, ,91343,1/14/19,1/23/19,2/12/19,Y,1,195B141   401,GARCV,North Valley,843590,6,34.23136,-118.48389
2729,437818,3111,6057, ,N,SHOUP,AVE, ,91367,1/14/19,1/15/19,2/12/19,N,1,177B101   113,GARCV,South Valley,,1,34.18072,-118.61487
2730,437928,1123,3127, ,W,68TH,ST, ,90043,1/15/19,1/17/19,2/13/19,Y,1,102B185   379,GARCV,South Los Angeles,843519,2,33.97743,-118.32747
2731,437927,3104,7359, ,N,CRANER,AVE, ,91352,1/15/19,1/16/19,2/13/19,N,1,186B173   811,GARCV,North Valley,,1,34.20461,-118.36934
2732,437882,3121,13857, ,W,FIELDING,ST, ,91331,1/15/19,1/16/19,1/18/19,Y,2,210B153   829,GARCV,North Valley,843243,1,34.26901,-118.43513
2733,437881,3121,13123, ,W,HOYT,ST, ,91331,1/15/19,1/15/19,2/13/19,Y,1,207B157   159,GARCV,North Valley,842808,0,34.26700,-118.41921
2734,437997,1103,327, ,S,5TH,AVE, ,90291,1/16/19,1/17/19,2/14/19,Y,1,111B141   526,GARCV,West Los Angeles,843256,1,33.99730,-118.47364
2735,437944,1123,7244, ,S,BRYNHURST,AVE, ,90043,1/16/19,1/17/19,2/14/19,Y,1,102B185   943,GARCV,South Los Angeles,843524,1,33.97316,-118.33403
2736,438011,3102,11940, ,W,ROSCOE,BLVD, ,91605,1/16/19,1/17/19,2/14/19,N,1,192B165   516,GARCV,North Valley,,1,34.22147,-118.39374
2737,437982,2121,3458, ,E,SISKIYOU,ST, ,90023,1/16/19,1/24/19,2/14/19,Y,1,121-5A227 262,GARCV,East Los Angeles,844847,5,34.02585,-118.19991
2738,438044,3104,7252, ,N,FARMDALE,AVE, ,91605,1/17/19,1/23/19,2/15/19,Y,1,186B169   946,GARCV,North Valley,844047,3,34.20270,-118.38110
2739,438141,3102,9897, ,N,ARLETA,AVE, ,91331,1/18/19,1/22/19,2/19/19,Y,1,201B153   220,GARCV,North Valley,843544,1,34.24988,-118.43466
2740,438095,3111,6916, ,N,LINDLEY,AVE, ,91335,1/18/19,1/18/19,2/19/19,N,1,183B125   780,GARCV,South Valley,,0,34.19613,-118.52714
2741,438147,3102,9307, ,N,TUPPER,ST, ,91402,1/18/19,1/22/19,2/19/19,Y,1,198B149   618,GARCV,North Valley,843543,1,34.23933,-118.45379
2742,438125,3102,9307, ,N,TUPPER,ST, ,91402,1/18/19,1/22/19,1/24/19,Y,1,198B149   618,GARCV,North Valley,843545,1,34.23933,-118.45379
2743,438215,3122,13626, ,W,BERG,ST, ,91342,1/21/19,1/23/19,2/19/19,N,1,228B157   957,GARCV,North Valley,,1,34.31817,-118.42945
2744,438217,3122,13551, ,W,DYER,ST, ,91342,1/21/19,1/23/19,2/19/19,Y,1,228B157   988,GARCV,North Valley,843609,1,34.31777,-118.42873
2745,438189,2101,2008, ,N,SERRANO,AVE, ,90027,1/21/19,1/22/19,2/19/19,Y,1,150A193    30,GARCV,Central,843593,0,34.10711,-118.30705
2746,438304,2133,1011, ,W,20TH,ST, ,90007,1/22/19,1/23/19,2/20/19,Y,1,124-5A201  41,GARCV,South Los Angeles,843666,1,34.03674,-118.28054
2747,438311,1122,1057, ,W,47TH,ST, ,90037,1/22/19,1/24/19,2/20/19,N,1,111B197   528,GARCV,South Los Angeles,,2,34.00074,-118.29350
2748,438280,2142,1523, ,N,ECHO PARK,AVE, ,90026,1/22/19,1/23/19,2/20/19,N,1,141A209   269,GARCV,East Los Angeles,,1,34.08054,-118.25515
2749,438389,1123,155, ,W,109TH,ST, ,90061,1/23/19,1/24/19,2/21/19,N,1,088-5A203  74,GARCV,South Los Angeles,,1,33.93749,-118.27582
2750,438371,1123,1248, ,W,62ND,ST, ,90044,1/23/19,1/24/19,2/21/19,N,1,105B197   955,GARCV,South Los Angeles,,1,33.98314,-118.29758
2751,438376,1121,922, ,E,89TH,ST, ,90002,1/23/19,1/24/19,2/21/19,Y,1,096A209   306,GARCV,South Los Angeles,844357,1,33.95551,-118.25781
2752,438351,3113,19030, ,W,STRATHERN,ST, ,91335,1/23/19,1/25/19,2/21/19,Y,1,189B121   229,GARCV,South Valley,844089,2,34.21552,-118.54816
2753,438327,3102,9406, ,N,URBANA,AVE, ,91331,1/23/19,1/25/19,2/21/19,Y,1,198B153   391,GARCV,North Valley,844215,2,34.24066,-118.43361
2754,438356,3121,12756, ,W,WEIDNER,ST, ,91331,1/23/19,1/28/19,2/21/19,Y,1,213B161   403,GARCV,North Valley,844353,3,34.28141,-118.41093
2755,438401,3132,11031, ,N,WOODLEY,AVE, ,91344,1/23/19,1/25/19,2/21/19,N,1,210B141   663,GARCV,North Valley,,2,34.27091,-118.48495
2756,438441,1123,716, ,W,105TH,ST, ,90044,1/24/19,1/28/19,2/22/19,Y,1,090A199   185,GARCV,South Los Angeles,844546,2,33.94062,-118.28764
2757,438440,1122,218, ,E,47TH,ST, ,90011,1/24/19,2/1/19,2/22/19,Y,1,112-5A205 354,GARCV,South Los Angeles,845328,6,34.00091,-118.27138
2758,438476,1122,218, ,E,47TH,ST, ,90011,1/24/19,2/1/19,2/22/19,N,1,112-5A205 354,GARCV,South Los Angeles,,6,34.00091,-118.27138
2759,438475,3102,8120, ,N,HINDS,AVE, ,91605,1/24/19,1/25/19,2/22/19,Y,1,189B169    34,GARCV,North Valley,844217,1,34.21833,-118.39093
2760,438415,2123,1463, ,N,RICARDO,ST, ,90033,1/24/19,1/23/19,1/29/19,Y,1,133-5A227 134,GARCV,East Los Angeles,843704,1,34.05983,-118.19837
2761,438466,2121,2048, ,E,SHERIDAN,ST, ,90033,1/24/19,1/31/19,2/22/19,N,1,130-5A223 241,GARCV,East Los Angeles,,5,34.05188,-118.20970
2762,438411,3101,7000, ,N,STANSBURY,AVE, ,91405,1/24/19,1/24/19,2/22/19,Y,1,183B153   601,GARCV,South Valley,844046,0,34.19778,-118.44095
2763,438538,3113,5709, ,N,JUMILLA,AVE, ,91367,1/25/19,1/28/19,2/25/19,Y,1,174B117   169,GARCV,South Valley,844243,1,34.17469,-118.56410
2764,438525,3103,12764, ,W,LEMAY,ST, ,91606,1/25/19,1/29/19,2/25/19,Y,1,180B161   404,GARCV,South Valley,844760,2,34.19161,-118.41139
2765,438542,2123,4506, ,E,YELLOWSTONE,ST, ,90032,1/25/19,2/1/19,2/25/19,Y,1,136-5A231 184,GARCV,East Los Angeles,845420,5,34.06619,-118.18679
2766,438559,3104,11917, ,W,COHASSET,ST, ,91605,1/26/19,2/1/19,2/25/19,Y,1,186B165   368,GARCV,North Valley,845505,4,34.20675,-118.39288
2767,438574,3104,7428, ,N,KRAFT,AVE, ,91605,1/27/19,2/1/19,2/25/19,Y,1,186B169   604,GARCV,North Valley,845504,4,34.20561,-118.38001
2768,438622,1121,328, ,W,74TH,ST, ,90003,1/28/19,2/4/19,2/26/19,Y,1,102B201  1235,GARCV,South Los Angeles,845491,5,33.97262,-118.27944
2769,438665,1112,6015, ,S,MADDEN,AVE, ,90043,1/28/19,1/30/19,2/26/19,Y,1,105B189   645,GARCV,South Los Angeles,845836,2,33.98500,-118.32560
2770,438653,3121,12762, ,W,MONTFORD,ST, ,91331,1/28/19,1/30/19,2/26/19,Y,1,213B161   280,GARCV,North Valley,844903,2,34.28244,-118.41096
2771,438674,1112,1488, ,W,45TH,ST, ,90062,1/29/19,1/29/19,2/1/19,Y,1,111B193   327,GARCV,South Los Angeles,845828,0,34.00269,-118.30310
2772,438760,1123,626, ,E,107TH,ST, ,90002,1/30/19,1/31/19,2/28/19,Y,1,090A207   380,GARCV,South Los Angeles,845119,1,33.93920,-118.26421
2773,438843,1122,1528, ,E,49TH,ST, ,90011,1/30/19,2/8/19,2/28/19,Y,1,111A213   180,GARCV,South Los Angeles,846348,7,33.99828,-118.24673
2774,438831,2132,3220, ,E,GRANADA,ST, ,90065,1/30/19,2/5/19,2/28/19,N,1,147A217   285,GARCV,East Los Angeles,,4,34.09626,-118.22793
2775,438787,2112,2351, ,S,MALCOLM,AVE, ,90064,1/30/19,2/4/19,2/28/19,Y,1,126B157   655,GARCV,West Los Angeles,845506,3,34.04216,-118.42769
2776,438812,1103,12100, ,W,MARSHALL,ST, ,90230,1/30/19,2/6/19,2/28/19,N,1,108B161   615,GARCV,West Los Angeles,,5,33.99077,-118.41541
2777,438782,3121,12486, ,W,WINGO,ST, ,91331,1/30/19,1/30/19,2/28/19,N,1,204B165   190,GARCV,North Valley,,0,34.25565,-118.40548
2778,438824,3111,7518, ,N,WINNETKA,AVE, ,91306,1/30/19,1/31/19,2/28/19,Y,1,186B113   366,GARCV,South Valley,845115,1,34.20643,-118.57080
2779,438887,1141,1927, ,E,114TH,ST, ,90059,1/31/19,2/1/19,3/1/19,Y,1,087A215   315,GARCV,South Los Angeles,845310,1,33.93161,-118.23798
2780,438987,1123,318, ,W,91ST,ST, ,90003,1/31/19,2/4/19,3/1/19,N,1,094-5A203 104,GARCV,South Los Angeles,,2,33.95417,-118.27899
2781,438982,2122,6419, ,E,ELDER,ST, ,90042,1/31/19,2/4/19,3/1/19,N,1,156A233   179,GARCV,East Los Angeles,,2,34.12221,-118.17639
2782,438952,2122,6419, ,E,ELDER,ST, ,90042,1/31/19,2/4/19,3/1/19,Y,1,156A233   179,GARCV,East Los Angeles,845442,2,34.12221,-118.17639
